AreaID,PID
31,611255200
32,111566233
33,698737028
34,885103069
35,524240229
36,58296385
37,566710747
38,266831578
39,844679299
40,23065654
41,32388669
42,932648285
43,345015742
44,510824688
45,308578157
46,786248122
47,456203128
48,188990736
49,648840665
50,153023901
51,613083260
52,769698840
53,897687650
54,351793727
55,837424738
56,584117162
57,693439090
58,491772381
59,548575058
60,872262584
61,458403390
62,604659555
63,189978305
64,760418761
65,434647777
66,760057022
67,427781239
68,877987325
69,225520839
70,541925307
71,887159747
72,308962724
73,396537307
74,172657273
75,288585173
76,618676664
77,310098263
78,917143708
79,198073746
80,848121068
81,784122920
82,677910651
83,99832976
84,794946080
85,397109266
86,370900276
87,163235257
88,287528405
89,283814542
90,280877312
91,385115617
92,422598600
93,309717606
94,617167267
95,512254987
96,24461350
97,170022244
98,149867521
99,281360189
100,252574809
1,220994233
2,85655557
3,870819494
4,632067776
5,587197242
6,674030447
7,223042430
8,593054733
9,470868354
10,778917105
11,946212215
12,267513901
13,630206325
14,159457251
15,604760900
16,504462227
17,430174581
18,773997029
19,220278849
20,98658542
21,681523592
22,92838545
23,174369175
24,854165028
25,726504893
26,71766843
27,42492141
28,811384322
29,445281518
30,420844914
31,458023171
32,742733703
33,157590854
34,644587219
35,650920865
36,148701320
37,732293559
38,588212229
39,596638423
40,89636795
41,269006190
42,922594150
43,419813875
44,159708664
45,316737085
46,227337948
47,720558693
48,781921161
49,436464655
50,393177132
51,814295109
52,910436779
53,201451777
54,251698579
55,329804581
56,771638245
57,164406277
58,383361903
59,538412374
60,584841998
61,323284603
62,105115660
63,562208952
64,898363758
65,330979147
66,234235022
67,767395984
68,507628601
69,33516957
70,321702733
71,869574029
72,879948797
73,677942943
74,646293749
75,120637425
76,670549793
77,410110956
78,820405098
79,486304364
80,283693100
81,673958912
82,72543502
83,65903808
84,899654553
85,848864249
86,348878448
87,181693326
88,882169484
89,152130021
90,685588956
91,892486274
92,120908931
93,130814982
94,926961702
95,477391766
96,690138270
97,639749029
98,274032257
99,809581998
100,233200895
1,551417519
2,555161609
3,436084698
4,140530333
5,989404067
6,982831655
7,770061247
8,237821010
9,889697541
10,422124148
11,719585832
12,565602704
13,153832839
14,883910850
15,779067637
16,630996998
17,283378990
18,788535789
19,13899428
20,780635893
21,139806218
22,878247478
23,226406267
24,829635737
25,614208227
26,415928053
27,721945531
28,527576457
29,595185616
30,668828478
31,257678030
32,297398140
33,50488677
34,695512841
35,190146618
36,731094869
37,730048798
38,999312596
39,605248586
40,549949139
41,260307873
42,928356486
43,450709906
44,303872336
45,835595167
46,720421952
47,462251290
48,437935682
49,302036085
50,540402614
51,114938803
52,728639544
53,902308244
54,905275910
55,149156965
56,210416321
57,610772404
58,27041793
59,497404394
60,819373825
61,58153472
62,534475241
63,240143429
64,432990543
65,893578473
66,793964004
67,588381358
68,892987016
69,371045561
70,984929643
71,271436513
72,110961323
73,92800028
74,738122382
75,811113999
76,55803864
77,918818703
78,463834775
79,905246598
80,484352235
81,212712882
82,195994670
83,649217302
84,549018386
85,214011592
86,919832395
87,557337000
88,423179786
89,570309498
90,397133799
91,221607229
92,259879626
93,396258598
94,717203801
95,952202692
96,639273541
97,822977279
98,844153849
99,79257965
100,376185826
1,982677678
2,65618203
3,502267077
4,57459167
5,905560849
6,665637079
7,199815941
8,967001928
9,168575180
10,926756830
11,983521208
12,316578456
13,513752552
14,56230412
15,636337836
16,547996414
17,79659468
18,939824877
19,907109215
20,617131020
21,435523503
22,108768101
23,439436850
24,865418105
25,559454374
26,914161343
27,624653893
28,703752059
29,333517005
30,433463735
31,297674364
32,982498429
33,388162779
34,515334279
35,62703727
36,602910645
37,986952015
38,946051764
39,522342791
40,28710649
41,468295335
42,337068133
43,642092816
44,814175327
45,350709513
46,863861295
47,170414466
48,650087453
49,642790893
50,606728196
51,923714478
52,308259982
53,80723978
54,938809669
55,661923976
56,855173286
57,859192834
58,842875608
59,397600799
60,455742644
61,429849680
62,568168403
63,859199047
64,35372963
65,628098185
66,634630889
67,131880407
68,49661220
69,626129693
70,578599272
71,25441696
72,118364752
73,978739206
74,366530780
75,371525927
76,405507285
77,815613611
78,601506316
79,47002785
80,694471788
81,407453899
82,635698429
83,89631691
84,530684484
85,972314056
86,691133757
87,99938051
88,919612072
89,589378406
90,489113693
91,369148229
92,546956139
93,996880880
94,880103380
95,594206867
96,13657237
97,182561580
98,986951653
99,358998236
100,397461071
1,239713524
2,166920465
3,972083354
4,632989032
5,169145958
6,643061798
7,125842531
8,443766459
9,350591943
10,940713537
11,556148852
12,461893903
13,892058353
14,396581691
15,376592843
16,924688108
17,288929938
18,663734397
19,405657478
20,50374731
21,773370436
22,78144474
23,834149747
24,687247707
25,274836595
26,890341926
27,858715643
28,295091771
29,820243147
30,436327967
31,600973871
32,314787949
33,626082134
34,853780049
35,674240226
36,99636519
37,90438505
38,770856821
39,192952868
40,981091596
41,297006054
42,454312274
43,99435224
44,145587796
45,313255765
46,601454839
47,789693526
48,698386346
49,292188554
50,262169911
51,236110344
52,116113439
53,307565424
54,784924312
55,525848786
56,60591085
57,801937309
58,559915123
59,333543065
60,855463922
61,947923809
62,880583595
63,228944748
64,892633354
65,593757269
66,90665322
67,601323284
68,348721058
69,374712928
70,327877236
71,932756969
72,564237590
73,153079635
74,47851214
75,484834773
76,884166625
77,400780197
78,867980136
79,812589443
80,50038127
81,40826739
82,348740811
83,458282893
84,815069707
85,185891834
86,962269592
87,608074949
88,53622205
89,769005038
90,641739680
91,763833795
92,722544248
93,685845231
94,947287346
95,574642450
96,465888692
97,207966582
98,979787361
99,221984323
100,260009003
1,133225422
2,640760806
3,149635295
4,639989858
5,553571571
6,141469481
7,784752938
8,296256148
9,502131714
10,220777293
11,849031370
12,69371126
13,397949844
14,499757870
15,369623383
16,669809936
17,786566614
18,390834885
19,245975420
20,692255395
21,20041636
22,24978577
23,534782271
24,44643600
25,186511889
26,281993131
27,974955847
28,602659534
29,52807570
30,19854546
31,257056740
32,831103061
33,962805278
34,100896750
35,572966682
36,887339785
37,196096193
38,47693009
39,577105025
40,225018985
41,234881237
42,485656686
43,320058063
44,270941235
45,536653629
46,553199064
47,408764071
48,358857805
49,430885378
50,711615636
51,88896891
52,219638846
53,648146285
54,204885467
55,211354821
56,744862468
57,679003652
58,328861438
59,634124059
60,467671815
61,668915832
62,518976298
63,400280825
64,34878862
65,533277418
66,32178702
67,122493605
68,717765726
69,681763051
70,630583962
71,723548052
72,675468929
73,918301841
74,474360516
75,898322750
76,769855485
77,635129361
78,378939987
79,373880802
80,89523393
81,704632786
82,461170695
83,219694847
84,763363384
85,562141276
86,873528756
87,540789712
88,914070789
89,903538885
90,662776707
91,615176339
92,719134977
93,600950969
94,548046856
95,928181438
96,522826094
97,654210041
98,740672234
99,802832594
100,628159923
1,981969764
2,930370500
3,834640672
4,493263446
5,658242453
6,515920214
7,187571197
8,903438345
9,298049938
10,735458915
11,889825024
12,573124970
13,333756294
14,614996077
15,831351815
16,875118135
17,435657455
18,662171459
19,589509269
20,288260630
21,284217849
22,343121116
23,25749195
24,659189635
25,823223273
26,59229012
27,849575337
28,501318872
29,501276710
30,967677702
31,391755152
32,259262506
33,555444478
34,486908927
35,234570546
36,761087333
37,521100389
38,370338545
39,757617673
40,681980248
41,165515552
42,422204079
43,935920237
44,479610956
45,68250731
46,699285276
47,129423923
48,392595560
49,945798866
50,852749120
51,993024540
52,18794614
53,284667801
54,816828525
55,591009343
56,806766642
57,68014131
58,339037509
59,416666328
60,26064016
61,358405489
62,373095218
63,341596649
64,642633449
65,952703983
66,854977979
67,894796751
68,944548615
69,63409532
70,233942988
71,779429331
72,97764260
73,362875698
74,138726736
75,730998172
76,891538705
77,703032363
78,81157223
79,147830702
80,848648164
81,751703551
82,325990095
83,449870152
84,662230583
85,375909873
86,259722387
87,39212885
88,701544578
89,762213461
90,750494127
91,206477847
92,821242136
93,832720236
94,822571222
95,551353394
96,815134878
97,626373965
98,698019532
99,402761054
100,334823225
1,325413299
2,415891269
3,461440330
4,575220084
5,505470662
6,880464012
7,940145652
8,931188911
9,89677586
10,223663146
11,447774370
12,258686085
13,662682639
14,55336978
15,673067561
16,268512311
17,686188854
18,251113757
19,271450909
20,775739193
21,433783584
22,417335200
23,235645141
24,677732049
25,173190758
26,783187267
27,331322185
28,808664313
29,781784431
30,953966434
31,396652586
32,11571128
33,775220856
34,766419958
35,748123557
36,339920128
37,487033466
38,544627572
39,193477146
40,735045702
41,167181227
42,43486662
43,408099790
44,479217021
45,604740741
46,377105450
47,948856460
48,870274493
49,561051737
50,535805755
51,351002404
52,658283159
53,129740832
54,636648534
55,703444856
56,323842669
57,880161335
58,598466037
59,721536766
60,306484685
61,471208252
62,22125750
63,914077699
64,343638943
65,817726642
66,102804415
67,695802561
68,538164208
69,133443798
70,548104540
71,246832778
72,944393686
73,660288969
74,813058627
75,700777253
76,814638465
77,294195800
78,478981836
79,410221790
80,852264149
81,257558832
82,68207861
83,120044377
84,650937681
85,563223069
86,562091723
87,559034695
88,185088480
89,149291080
90,323594050
91,61888650
92,959487490
93,83342834
94,244339481
95,13404838
96,732023217
97,76354342
98,464129686
99,795689555
100,778600878
1,925387884
2,32590702
3,81045842
4,69070282
5,19623190
6,47447314
7,587615809
8,374137928
9,367246127
10,853047532
11,30119666
12,666612768
13,19448119
14,610252879
15,236945399
16,513540462
17,224866248
18,295897342
19,327143753
20,634607009
21,601272853
22,569974057
23,279916888
24,964332269
25,260736490
26,206145932
27,236289861
28,430319059
29,962410097
30,74179084
31,266185490
32,606281222
33,762210697
34,496011423
35,47953431
36,365843364
37,360776684
38,446755402
39,138577917
40,27170467
41,614029627
42,208693610
43,552898249
44,697344089
45,110584784
46,827640821
47,208482547
48,244472811
49,251477022
50,199547223
51,336616690
52,982480011
53,875475620
54,114990716
55,73132274
56,863474896
57,347003609
58,952801049
59,790047495
60,167087173
61,77451314
62,904399443
63,485855697
64,171122144
65,257967932
66,56285749
67,812741412
68,317340779
69,379714291
70,72611219
71,643013975
72,105849102
73,485154122
74,224994600
75,861968020
76,254606927
77,723788009
78,208762740
79,137983560
80,71685675
81,227290771
82,68030185
83,811186338
84,792073528
85,134484414
86,103870197
87,854259185
88,881405828
89,807199088
90,246047732
91,317209785
92,776703735
93,280717057
94,576085188
95,464025337
96,945381002
97,276974777
98,785875922
99,44642142
100,787319283
1,280332959
2,831373081
3,219163561
4,359787930
5,385728232
6,393581094
7,497763071
8,830818739
9,948785584
10,718192828
11,941203120
12,670869009
13,420651662
14,938280960
15,738972847
16,425037128
17,105969511
18,467514837
19,272524615
20,903367632
21,901422681
22,535431409
23,952058876
24,379050504
25,987995129
26,201792592
27,659534880
28,706998819
29,132232882
30,267394285
31,87597888
32,839912909
33,866346156
34,478787510
35,960761921
36,307339345
37,581519367
38,336215094
39,998666494
40,369744402
41,820407799
42,902914791
43,407869213
44,449436110
45,499993430
46,401237409
47,387832653
48,349185077
49,435255291
50,516071020
51,558937115
52,28372126
53,407594408
54,146735273
55,334728993
56,190405440
57,334498509
58,618613150
59,146104617
60,945883430
61,598978649
62,773855439
63,790435212
64,170519206
65,189240752
66,501434378
67,702450400
68,683562759
69,173463489
70,155160276
71,182995679
72,95565253
73,882581840
74,667171149
75,282604843
76,262789292
77,392201184
78,702625115
79,348457066
80,194193009
81,307729740
82,929021175
83,517950337
84,342581142
85,92960239
86,469946761
87,175376952
88,600521772
89,389311974
90,961708878
91,492839787
92,993952769
93,125345198
94,917088966
95,177296286
96,744993418
97,349133505
98,84289816
99,745628506
100,210563634
1,524946403
2,584029363
3,47552070
4,60329667
5,789693872
6,215797247
7,707365402
8,392249093
9,799603696
10,403078846
11,555188111
12,944497078
13,391502733
14,931265231
15,924091043
16,849415052
17,550739077
18,683280795
19,880001724
20,724943978
21,412147010
22,377302475
23,712432037
24,139294823
25,208249361
26,413136397
27,45036529
28,300860511
29,960532184
30,669165773
31,774078197
32,867221234
33,235666054
34,76978907
35,275181489
36,909518839
37,920434226
38,336851832
39,361184502
40,614876276
41,442669965
42,272360070
43,396268075
44,839399401
45,63100204
46,258842924
47,321959020
48,759182286
49,620374713
50,17329262
51,219739321
52,114307983
53,155442777
54,249186068
55,406089130
56,553483195
57,965975992
58,296194418
59,161246897
60,184344976
61,254895291
62,90956678
63,344410068
64,625688625
65,558353941
66,556816544
67,977537675
68,965216641
69,589237785
70,654532198
71,980184238
72,937044119
73,591889718
74,857468696
75,473989748
76,936334431
77,945726901
78,481756602
79,633667111
80,559487421
81,520002662
82,206366717
83,560240218
84,937892873
85,391854779
86,219881246
87,475039038
88,873785577
89,89627182
90,307343962
91,230349398
92,255821686
93,829261281
94,162795540
95,153435144
96,839476198
97,233605117
98,32762767
99,185657293
100,531534446
1,399641353
2,207512118
3,62922764
4,851114664
5,396900786
6,98540969
7,664654411
8,264823691
9,737969512
10,757420105
11,941306584
12,237000013
13,103498948
14,483789311
15,701299525
16,714361349
17,220790680
18,655979484
19,377676151
20,187170371
21,627540439
22,752389542
23,909745458
24,907188021
25,730060498
26,768933239
27,29271415
28,243615375
29,349399314
30,965257066
31,525785731
32,602810937
33,48875454
34,977715942
35,66234641
36,926191368
37,403818741
38,546824889
39,610391838
40,385276312
41,155508147
42,534191606
43,83342889
44,558868712
45,352348031
46,723266118
47,806203446
48,618997351
49,729128066
50,344537341
51,659725698
52,351182044
53,966055156
54,851499664
55,625134941
56,106205675
57,526383984
58,372920390
59,456188387
60,923832437
61,86762601
62,291397179
63,77571807
64,716959005
65,703426303
66,932529786
67,356765197
68,30452871
69,203516934
70,985459932
71,361615229
72,252442593
73,346154677
74,291855254
75,905711469
76,887744578
77,281011962
78,943483207
79,338794295
80,533539490
81,456633656
82,22868203
83,326233026
84,184327806
85,690434891
86,322226242
87,62183192
88,134345405
89,473255288
90,472375482
91,668172015
92,243436736
93,308836884
94,392747736
95,834790322
96,712382583
97,782019067
98,617245511
99,540590691
100,628509160
1,312048493
2,663428499
3,284775757
4,735190773
5,195084990
6,356457746
7,163347918
8,387652372
9,111577359
10,436282151
11,393175941
12,570855119
13,809362156
14,618813401
15,757738402
16,948413199
17,216445875
18,435025822
19,492376027
20,171114182
21,904055901
22,526618695
23,759294137
24,270807128
25,50538881
26,794293432
27,696891709
28,275871228
29,94816389
30,805771885
31,85721702
32,51368436
33,567652649
34,554525046
35,516456551
36,622009964
37,529967907
38,761180534
39,361392942
40,994654068
41,568778228
42,863727061
43,193006677
44,614603030
45,770457080
46,543837330
47,436997651
48,24201577
49,424472130
50,603420245
51,787885057
52,613683888
53,901976698
54,806825787
55,493758173
56,187594800
57,647139850
58,642070479
59,410648831
60,65386391
61,912720258
62,789428840
63,405465624
64,892195318
65,388929159
66,480058571
67,265007401
68,748397201
69,702433437
70,721150536
71,596964049
72,335986458
73,924101252
74,104752477
75,484445429
76,823893821
77,945938956
78,393408214
79,219628497
80,183276509
81,154584971
82,484815811
83,904363695
84,58390024
85,400916999
86,619175322
87,372066056
88,877803047
89,196213486
90,620705507
91,536581705
92,523559051
93,18994926
94,628422365
95,261219638
96,959655431
97,951199489
98,664378557
99,73773467
100,486856938
1,712689081
2,185579568
3,557115785
4,233734419
5,439841029
6,510277259
7,142436498
8,348028889
9,291399338
10,158523130
11,191793225
12,364274630
13,151346242
14,203787422
15,874841051
16,989008531
17,806216224
18,672736965
19,579363850
20,340881926
21,261527296
22,605268092
23,768703296
24,468924838
25,512586567
26,501757562
27,558090682
28,602838720
29,344035439
30,192297857
31,568266560
32,670999221
33,554691325
34,341592373
35,645697892
36,914798859
37,855571329
38,231974290
39,313370547
40,733141520
41,175995935
42,742528855
43,16913287
44,883413029
45,375572758
46,137842038
47,466813579
48,418037836
49,775808994
50,713003732
51,560614624
52,798770271
53,202104207
54,673714808
55,962891276
56,481976827
57,492547047
58,885028473
59,582535890
60,484980205
61,400593985
62,906900534
63,231642277
64,68008728
65,101452629
66,785252816
67,125230607
68,114473095
69,587934110
70,426139989
71,157433873
72,486083677
73,436451210
74,205407158
75,520061339
76,492054640
77,570454822
78,925788381
79,647339674
80,49092626
81,640451992
82,218217908
83,643962723
84,493147714
85,534296386
86,428475559
87,322169215
88,989947195
89,384521486
90,843087336
91,821906231
92,196319116
93,913980123
94,651975276
95,303437363
96,203708220
97,952175125
98,842923587
99,39594561
100,607465125
1,75023672
2,867479260
3,731271224
4,79715351
5,600649531
6,256757746
7,488522806
8,922445810
9,352523925
10,484161696
11,370022134
12,964395869
13,811104449
14,119137097
15,426962091
16,67760055
17,812260668
18,512820721
19,308713500
20,449567998
21,509627028
22,365704752
23,554893747
24,113110338
25,186299800
26,440841507
27,590929211
28,939631795
29,468710406
30,958588323
31,963390407
32,668811898
33,805590335
34,929224358
35,522993729
36,552804213
37,169939104
38,353067239
39,166717842
40,385755268
41,157333457
42,666073385
43,217765820
44,251562414
45,855118701
46,880780137
47,242058834
48,962431198
49,497472579
50,707499435
51,951860660
52,177243145
53,121027811
54,760719583
55,120543478
56,466559162
57,66460494
58,497053792
59,172890403
60,412150273
61,611542931
62,355364235
63,310779284
64,437379754
65,25207145
66,426105681
67,533038975
68,779592045
69,488212397
70,333922749
71,805426155
72,774904711
73,335447016
74,701016763
75,634044427
76,425500132
77,346238056
78,921835174
79,818521838
80,320974415
81,196987380
82,117718277
83,535436221
84,202970300
85,488650625
86,174641027
87,502567104
88,123259263
89,587794918
90,142483924
91,585673856
92,352081074
93,349675766
94,894878933
95,540714602
96,736767788
97,610229768
98,692358595
99,376181177
100,787007537
1,634244804
2,353391011
3,613833417
4,645967035
5,867989911
6,506703282
7,357121567
8,530155293
9,751969958
10,433202755
11,894489355
12,585803921
13,984607006
14,244220414
15,188330360
16,268796516
17,586125461
18,224920953
19,932183028
20,648326719
21,273420391
22,65435661
23,848194677
24,354609691
25,982059476
26,675346746
27,825750549
28,76075805
29,362489313
30,460703348
31,41903282
32,379671269
33,396030764
34,398227942
35,654506920
36,649175685
37,955853643
38,719396446
39,947202485
40,448987146
41,234527988
42,854676088
43,978831334
44,926465902
45,319889622
46,983980961
47,251164893
48,346659147
49,436748032
50,760124879
51,422937888
52,729216466
53,840696846
54,198578347
55,19001174
56,427361078
57,709353116
58,978363691
59,385980550
60,658781764
61,851427237
62,847644993
63,671008715
64,911732102
65,970328142
66,248577817
67,261153772
68,80739466
69,893551968
70,666441251
71,353867653
72,423059469
73,228788379
74,773164674
75,945498238
76,325335340
77,112803636
78,475963542
79,14247003
80,877895977
81,386936419
82,110123987
83,878206373
84,447916907
85,174541811
86,129615641
87,582963718
88,859171031
89,796806565
90,888291170
91,202627727
92,819029772
93,375437259
94,164888064
95,413287228
96,479231747
97,359552799
98,592171075
99,945549781
100,694790804
1,762523916
2,571494068
3,307629596
4,233940371
5,218244013
6,180063570
7,186892356
8,587504403
9,182357947
10,167511828
11,138674149
12,484618537
13,638085797
14,570618238
15,149460628
16,473092444
17,153665695
18,922336324
19,368451171
20,661438863
21,862276805
22,796633139
23,764050308
24,741193817
25,350670051
26,648518636
27,157197283
28,32258952
29,395072449
30,846626278
31,196993299
32,252993801
33,262349384
34,754140708
35,543596328
36,646134225
37,534762652
38,46790549
39,709416812
40,106378546
41,153420062
42,582187583
43,513460791
44,616460795
45,163298039
46,234454504
47,397099697
48,771087934
49,158037186
50,310697799
51,969541324
52,804853165
53,384244002
54,79634034
55,421922752
56,520215590
57,42029480
58,578049257
59,505834645
60,962649786
61,221538468
62,782112905
63,268654740
64,231338697
65,750001620
66,985335826
67,865915109
68,15430746
69,785744535
70,758606124
71,336448490
72,55266578
73,296658264
74,890130258
75,567245169
76,213364650
77,87177461
78,866078051
79,123698616
80,883401960
81,872469928
82,838373793
83,930218452
84,128272612
85,940980403
86,439798830
87,366326928
88,122525450
89,488228621
90,781623004
91,629255994
92,571276112
93,772353812
94,710041685
95,528520722
96,726247153
97,311320466
98,163241308
99,472970559
100,408853887
1,705839308
2,384625143
3,815975211
4,422001518
5,451722494
6,478364842
7,405187198
8,599482123
9,231127957
10,220065713
11,80106845
12,165505056
13,265552408
14,267655316
15,32384880
16,268809855
17,728829132
18,432594632
19,500443436
20,852349288
21,672122567
22,483288317
23,619619902
24,112407164
25,68187080
26,195023167
27,885180923
28,890995153
29,889257537
30,576157813
31,18145738
32,57591093
33,471907957
34,927473278
35,853664932
36,309020524
37,456081651
38,152585328
39,933189160
40,263073483
41,756469310
42,838517885
43,719345776
44,411963555
45,982559604
46,455312882
47,846398964
48,377042751
49,638103063
50,812607417
51,60789343
52,553652024
53,497986546
54,148755459
55,749527479
56,997380426
57,571740009
58,400904073
59,637856065
60,74495019
61,385114457
62,135872208
63,913222867
64,935440059
65,273537531
66,692549459
67,696699898
68,143729306
69,478960434
70,169707196
71,874569774
72,30483696
73,402370769
74,149500218
75,171554568
76,319468715
77,36579023
78,517198016
79,694918042
80,38738669
81,528704925
82,82087605
83,815531840
84,865139123
85,643103092
86,472791510
87,108630197
88,514431114
89,594222653
90,657138413
91,548276512
92,114012133
93,148204362
94,588407485
95,920580715
96,733721306
97,768912438
98,432593318
99,700594898
100,656419998
1,595083667
2,450365089
3,269623413
4,989061647
5,571942507
6,417874261
7,522809236
8,903923277
9,797884672
10,350619364
11,480153852
12,135400902
13,82211898
14,236217495
15,645475166
16,665996520
17,939875562
18,759095951
19,406547318
20,122051888
21,113267594
22,391087172
23,123507753
24,958138092
25,983166896
26,220337547
27,129282041
28,750502760
29,712443497
30,644448071
31,103960210
32,13856280
33,560152537
34,473683068
35,988385863
36,261761906
37,108205007
38,340039190
39,533524634
40,666442404
41,76385880
42,625764057
43,470654445
44,611813175
45,330223213
46,430945160
47,684328461
48,53909902
49,729588152
50,649128608
51,41117611
52,307175786
53,985944915
54,676175156
55,523605860
56,480177055
57,245030814
58,298426503
59,986292671
60,943349737
61,355355576
62,841604626
63,522937150
64,484200137
65,583394633
66,68771583
67,298710075
68,561558130
69,196629413
70,810109552
71,768218726
72,480264767
73,499136291
74,327509619
75,638320022
76,643406864
77,206058664
78,354646376
79,557571965
80,717258846
81,437135233
82,825783832
83,725699761
84,753637420
85,454301964
86,745777849
87,611252507
88,650885931
89,437818262
90,522609039
91,817466716
92,686780671
93,246957894
94,338953317
95,28369148
96,77825306
97,168737279
98,539954688
99,891918503
100,968538786
1,134337084
2,898020889
3,396127773
4,288284862
5,917790987
6,910710998
7,342123098
8,857782465
9,591120388
10,954103176
11,335328629
12,158754541
13,124709604
14,548848320
15,158139288
16,498678785
17,923658393
18,50786539
19,488624324
20,514296801
21,793445781
22,621745878
23,987636520
24,359758158
25,591955392
26,408669345
27,144355039
28,773423738
29,25721134
30,587386946
31,226361701
32,836380252
33,298485321
34,678417117
35,880064378
36,79550708
37,852905040
38,506033373
39,314199838
40,22858240
41,704274909
42,295507980
43,788322352
44,548904028
45,752450322
46,33251933
47,617406929
48,441043358
49,130305923
50,115096852
51,745771399
52,356005827
53,660091925
54,675461472
55,694470381
56,757040695
57,749093635
58,625067414
59,962818839
60,490352927
61,108259617
62,666058715
63,545104848
64,578826469
65,379089976
66,642459484
67,948213411
68,739439124
69,56904967
70,211824736
71,192123391
72,69641786
73,672646419
74,134909971
75,875811860
76,55859348
77,135942194
78,606027636
79,578850978
80,337608269
81,818518186
82,852507960
83,225305426
84,183838344
85,582637570
86,171257301
87,254740400
88,939438154
89,243342250
90,106283688
91,550851078
92,388906378
93,974438117
94,750935613
95,912342469
96,614208858
97,477405749
98,296496009
99,669842917
100,154629332
1,316996659
2,630347195
3,882206773
4,276417045
5,84685548
6,929220385
7,649961157
8,294383591
9,71047505
10,33365298
11,473716034
12,665968796
13,313160562
14,915656289
15,519611363
16,463026106
17,478706539
18,912491710
19,878766946
20,82902939
21,208923673
22,240624328
23,834419307
24,739028025
25,46557535
26,693693581
27,894412484
28,823274792
29,471074849
30,921689291
31,455105748
32,390945127
33,391153061
34,559369000
35,988004786
36,169141265
37,202091073
38,857382017
39,252655734
40,256379464
41,879477198
42,73721438
43,402491142
44,81947931
45,941646846
46,489376642
47,355615138
48,884195688
49,243689550
50,245211720
51,286711664
52,176419171
53,751883654
54,967128798
55,766559372
56,569368536
57,419566827
58,125102017
59,522820310
60,745210574
61,796267955
62,974817552
63,849150190
64,667063241
65,11972595
66,516985489
67,345207070
68,291865737
69,843789091
70,861505055
71,763063326
72,322637420
73,974419113
74,233924994
75,867084605
76,152595873
77,750397554
78,693562277
79,418611467
80,721535144
81,47585455
82,855578019
83,834810607
84,420762446
85,500765880
86,584774033
87,938787021
88,36099423
89,151496942
90,258683536
91,930363925
92,539584349
93,703029253
94,116394921
95,961471734
96,327867360
97,762992351
98,680894430
99,478317580
100,225718612
1,564073597
2,368576090
3,115610244
4,277184232
5,270367037
6,537936143
7,627339248
8,134490752
9,200891098
10,543078198
11,394923495
12,768954901
13,700607780
14,648604831
15,691299472
16,969737640
17,680710255
18,475149459
19,439850234
20,604470834
21,462951133
22,908918086
23,820539636
24,35582233
25,681820242
26,438735895
27,942829941
28,161912733
29,467166627
30,146583812
31,75123260
32,324047292
33,427293306
34,671698767
35,471761621
36,695614214
37,112412303
38,226430395
39,652327773
40,301430806
41,524089440
42,649332781
43,463418375
44,293875410
45,556236931
46,901086774
47,833754526
48,124455653
49,359856996
50,850330989
51,174315038
52,612598663
53,776867851
54,587554891
55,849775884
56,288844556
57,731786404
58,978596466
59,737311655
60,36291786
61,612933237
62,719785045
63,797309936
64,987554714
65,114217440
66,837080696
67,408093621
68,497672465
69,294453864
70,815600028
71,111705699
72,315040502
73,159244986
74,872304695
75,100913877
76,446305458
77,767233682
78,418489368
79,39947176
80,524254172
81,635682970
82,781783032
83,149528751
84,842302303
85,832635268
86,611382884
87,430224224
88,538241865
89,870694470
90,913369356
91,838455416
92,260197244
93,556953566
94,40218441
95,413713806
96,872466237
97,76411670
98,450818420
99,655017227
100,100239589
1,278282259
2,732365770
3,52595430
4,977561090
5,497793668
6,99966108
7,325253670
8,665832732
9,52495866
10,383245872
11,836150630
12,55572961
13,83394707
14,88620039
15,898812969
16,58689550
17,637807460
18,339320916
19,390570395
20,340586335
21,107459958
22,587084783
23,515293577
24,676513927
25,393941752
26,923148687
27,361000586
28,929370935
29,835370342
30,193751243
31,963628933
32,683933052
33,391385041
34,951305273
35,575036656
36,278337260
37,361465525
38,657476310
39,259832822
40,276607172
41,691169001
42,839229914
43,763247452
44,243746918
45,343706077
46,338597512
47,902764301
48,585852616
49,356561339
50,776620393
51,334051798
52,641155765
53,15152413
54,715099558
55,526632580
56,281359999
57,947818385
58,715931242
59,852794797
60,257176012
61,168433855
62,269499616
63,934549320
64,183125224
65,100719197
66,288781880
67,438107997
68,227514225
69,157888598
70,187158645
71,884576530
72,603972126
73,991665912
74,863899998
75,927628347
76,909862758
77,677147402
78,89477533
79,349511783
80,424543674
81,985329720
82,767358584
83,236586995
84,180004781
85,51533848
86,488589035
87,241934132
88,440270887
89,858324936
90,130933356
91,762352184
92,972598320
93,343719987
94,838817561
95,246025974
96,784612633
97,694248712
98,321035514
99,559238565
100,862654458
1,709757327
2,488720689
3,371310989
4,99574603
5,83614342
6,85649414
7,894030992
8,257930223
9,138652378
10,572188742
11,507753364
12,777451026
13,899079888
14,607136768
15,502178687
16,20495042
17,655276187
18,189970912
19,501946697
20,474607723
21,590189623
22,127798594
23,216383063
24,26667299
25,271337114
26,340487807
27,239973078
28,567278943
29,661174681
30,325864202
31,985685316
32,340732649
33,293593003
34,998397420
35,385222794
36,295259559
37,318690898
38,61029860
39,41228967
40,948966580
41,21276419
42,683096641
43,848564349
44,927995926
45,483842846
46,55515375
47,231495728
48,92583906
49,348948936
50,495497274
51,720578510
52,336661954
53,132752355
54,274820600
55,732622583
56,943908096
57,129260206
58,217304208
59,42347639
60,219032695
61,693384025
62,982846024
